USUBJID,original_shape_MajorAxisLength_CT_Brain,original_shape_Maximum2DDiameterColumn_CT_Brain,original_firstorder_10Percentile_CT_Brain,original_firstorder_Energy_CT_Brain,original_firstorder_Skewness_CT_Brain,original_firstorder_Variance_CT_Brain,original_glcm_Autocorrelation_CT_Brain,original_glrlm_GrayLevelNonUniformity_CT_Brain,log-sigma-2-0-mm-3D_firstorder_Maximum_CT_Brain,log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity_CT_Brain,log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis_CT_Brain,log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis_CT_Brain,log-sigma-5-0-mm-3D_firstorder_10Percentile_CT_Brain,wavelet-LLH_firstorder_Maximum_CT_Brain,wavelet-LLH_firstorder_Minimum_CT_Brain,wavelet-LHH_firstorder_Kurtosis_CT_Brain,wavelet-LHH_firstorder_Skewness_CT_Brain,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis_CT_Brain,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis_CT_Brain,wavelet-LLL_glrlm_GrayLevelNonUniformity_CT_Brain,wavelet-LLL_gldm_DependenceVariance_CT_Brain,square_glrlm_LongRunHighGrayLevelEmphasis_CT_Brain,square_glrlm_RunVariance_CT_Brain,square_glszm_LargeAreaEmphasis_CT_Brain,squareroot_glcm_Autocorrelation_CT_Brain,squareroot_glrlm_RunLengthNonUniformity_CT_Brain,squareroot_glszm_GrayLevelNonUniformity_CT_Brain,squareroot_glszm_LargeAreaEmphasis_CT_Brain,logarithm_glcm_ClusterProminence_CT_Brain,logarithm_glrlm_RunLengthNonUniformity_CT_Brain,logarithm_glszm_GrayLevelNonUniformity_CT_Brain,exponential_firstorder_Kurtosis_CT_Brain,original_firstorder_MeanAbsoluteDeviation_CT_GTV,original_glcm_ClusterShade_CT_GTV,log-sigma-2-0-mm-3D_firstorder_Kurtosis_CT_GTV,log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation_CT_GTV,log-sigma-2-0-mm-3D_firstorder_Skewness_CT_GTV,log-sigma-3-0-mm-3D_firstorder_Kurtosis_CT_GTV,log-sigma-5-0-mm-3D_firstorder_Skewness_CT_GTV,wavelet-LLH_firstorder_MeanAbsoluteDeviation_CT_GTV,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis_CT_GTV,wavelet-LHL_firstorder_Skewness_CT_GTV,wavelet-LHL_glcm_ClusterShade_CT_GTV,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis_CT_GTV,wavelet-HLH_firstorder_MeanAbsoluteDeviation_CT_GTV,wavelet-HHH_firstorder_Skewness_CT_GTV,squareroot_gldm_LargeDependenceEmphasis_CT_GTV,logarithm_glrlm_LongRunLowGrayLevelEmphasis_CT_GTV,logarithm_glszm_LargeAreaEmphasis_CT_GTV,logarithm_gldm_DependenceVariance_CT_GTV,original_glrlm_LongRunEmphasis_CT_Peritumor,original_glszm_GrayLevelVariance_CT_Peritumor,original_glszm_LargeAreaEmphasis_CT_Peritumor,original_gldm_DependenceVariance_CT_Peritumor,log-sigma-2-0-mm-3D_firstorder_Skewness_CT_Peritumor,log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis_CT_Peritumor,log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis_CT_Peritumor,log-sigma-3-0-mm-3D_firstorder_Kurtosis_CT_Peritumor,log-sigma-4-0-mm-3D_firstorder_10Percentile_CT_Peritumor,wavelet-LLH_firstorder_MeanAbsoluteDeviation_CT_Peritumor,wavelet-LLH_firstorder_Skewness_CT_Peritumor,wavelet-LHL_firstorder_Kurtosis_CT_Peritumor,wavelet-LHL_firstorder_Skewness_CT_Peritumor,wavelet-LHH_firstorder_Skewness_CT_Peritumor,wavelet-HLL_firstorder_MeanAbsoluteDeviation_CT_Peritumor,wavelet-HLL_glcm_ClusterShade_CT_Peritumor,wavelet-HLH_firstorder_Skewness_CT_Peritumor,wavelet-HHL_firstorder_Skewness_CT_Peritumor,wavelet-HHL_glcm_ClusterShade_CT_Peritumor,wavelet-LLL_firstorder_Kurtosis_CT_Peritumor,square_firstorder_Maximum_CT_Peritumor,square_glcm_Autocorrelation_CT_Peritumor,squareroot_firstorder_Minimum_CT_Peritumor,squareroot_glrlm_RunVariance_CT_Peritumor,original_firstorder_InterquartileRange_MR_Brain,original_firstorder_Maximum_MR_Brain,original_firstorder_Minimum_MR_Brain,original_glszm_GrayLevelNonUniformity_MR_Brain,log-sigma-2-0-mm-3D_firstorder_Median_MR_Brain,wavelet-LHH_firstorder_Maximum_MR_Brain,wavelet-HLH_firstorder_Kurtosis_MR_Brain,wavelet-HHL_firstorder_Maximum_MR_Brain,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis_MR_Brain,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis_MR_Brain,exponential_firstorder_Kurtosis_MR_Brain,exponential_glszm_LargeAreaEmphasis_MR_Brain,original_firstorder_10Percentile_MR_GTV,log-sigma-3-0-mm-3D_firstorder_90Percentile_MR_GTV,wavelet-LLH_glcm_ClusterShade_MR_GTV,wavelet-LHL_firstorder_Median_MR_GTV,wavelet-LHL_glcm_ClusterShade_MR_GTV,wavelet-LHH_glcm_ClusterShade_MR_GTV,wavelet-HHH_glcm_ClusterShade_MR_GTV,original_firstorder_InterquartileRange_MR_Peritumor,original_firstorder_Kurtosis_MR_Peritumor,original_glszm_LargeAreaLowGrayLevelEmphasis_MR_Peritumor,original_gldm_LargeDependenceEmphasis_MR_Peritumor,log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis_MR_Peritumor,log-sigma-4-0-mm-3D_firstorder_Mean_MR_Peritumor,log-sigma-5-0-mm-3D_firstorder_Kurtosis_MR_Peritumor,wavelet-HLL_firstorder_Kurtosis_MR_Peritumor,wavelet-HLL_firstorder_Mean_MR_Peritumor,wavelet-HLL_glcm_Autocorrelation_MR_Peritumor,wavelet-HLH_glcm_ClusterShade_MR_Peritumor,wavelet-HHL_glcm_ClusterShade_MR_Peritumor,wavelet-HHH_firstorder_Kurtosis_MR_Peritumor,squareroot_firstorder_Kurtosis_MR_Peritumor,exponential_firstorder_Maximum_MR_Peritumor,exponential_firstorder_Median_MR_Peritumor
NGS0073,150.16667170898674,155.8589105569521,187.39792168576537,42190804574.26274,10.087378831093211,47.84323937606853,4.13763884931112,4626.834155144006,99.99546813964844,182.16829533116177,12137939.039087947,393016570.51574373,-1.2611761569976805,214.58127071019865,-223.26470813162712,92.30728331782947,2.525678482666921,542941048.1132324,559.7273966566809,15305.117331263247,61.31328947432017,434.0551533991403,270.58965009832957,43800378.3198052,4.099603412999583,2228.136762040102,490.5956644674835,13450935.453817151,1.0280363708101703,2280.1741747102783,357.5871029836381,520.2479064603178,1.3673564885853833,0.3153030564892305,32.92878966335929,2.844315032636259,4.842800685399977,13.412725891362063,1.2283559821655066,2.329041711177631,11797.23807107702,4.471319534875121,0.0126998885710286,285820.6717481182,0.9980795661104576,-1.1556340019258875,538.9361622230567,20.53167281961695,1258616.181818182,35.31696934768597,35.97848331294264,0.9926951172625912,1338797.568627451,32.07583859774925,2.7006754079932787,229689.7817261905,253.40587260241537,5.802358924907954,-0.4847648739814758,8.751907625841316,3.0917772809558066,63.861351156331665,5.132950986223944,-2.4575655601223447,2.842490562812326,0.565176802130693,-5.788694818808917,1.7937478237477371,-0.00195810669538,43.62278342074833,90.01479872445444,1.744082687474822,408.5781710557349,12.268761431037218,117.04617517025844,981.8251959999936,-29.16579582842452,1088.190975968612,-4.577775955200195,525.111859097228,17.199618553795695,682.2940343667478,251320842.91201693,235541271.22286615,1002.3966567214298,70024045.96941176,187.5266109326759,19.01826858520508,-24.125179736961744,0.706520824347443,-6.969005038237821,0.7838614402997787,-0.1331476452380617,86.49896261743294,4.020201806705388,54.2499111088469,74.38527113426474,278.7877746444624,6.019946126637373,2.8990251460050267,13.700473070888943,0.8351148091776412,382.32980906863816,20.424484899665433,0.2615608169682796,15.58101865271097,3.630365169827965,73.18909447782562,3.9181566695387007
NGS0277,158.36714114081047,147.36349615830918,140.44516937357002,36365084716.71434,17.804944347711867,18.749582768849976,3.803095957719445,9490.332489550548,66.53713989257812,141.51245551601423,25375950.734875444,559202538.0587189,-1.7092753171920774,148.9128133501589,-208.79093538457948,83.46782377253388,2.255386622689359,665257456.1243817,353.079500298461,17869.610902392913,55.43763061878279,1170.724076466392,253.8874939969743,663620466.7884616,9.206761147845809,2747.2197554708223,325.7479674796748,21635535.51693767,22.891135459224135,14087.927546719451,644.9149888143177,848.7342660614293,1.098140743183216,-0.3245876200481828,35.625801295037505,2.191311418746994,5.196628107583472,15.229559887923935,0.7754041177443028,3.425459077921428,2371.0146945962397,12.73652085230445,0.0448533741531386,10080.060331627035,1.2096587625646682,1.544799350387642,517.053751077896,18.34950189884037,1142864.9473684211,30.9444460463764,19.553757552224447,3.1253462603878113,730624.3070175438,36.83336293615049,3.2163240687258825,96618.5509963768,221.4688013930541,9.590248173648112,-7.544580078125,3.9065666587143584,-0.6268701453884782,121.3599819895976,9.230986035806623,-9.320519403504312,2.667816182084405,0.0453486108461585,2.079342015767152,-7.508729945738717,-0.0450146323819732,93.4371889682529,60.80142662065785,1.0012378713400167,503.84907803083064,7.793172867891136,78.86863130418095,982.834096618016,-30.96773037377886,871.3270662340141,-4.108069896697998,665.9210372764826,16.60051933355029,664.4081832526646,326379514.79810154,233443994.66746828,177.60081097423924,48686163.88626292,132.04545215129394,56.91216888427734,-107.13400785457247,0.6901354715399437,-0.0923907825458798,-4.096704960118716,-1.130394513951972,104.0691576695236,5.081636872367485,4.828804290141882,50.13204991777111,53.696656317304246,-1.845619731489632,4.911410709053887,14.584588160219315,0.1476005394753101,2550.6691255166143,12.176652164597062,23.596002660293177,13.616139467592568,4.199451722591232,173.80050258799434,5.988146672435528
NGS0283,163.5733721864487,156.1793840428371,164.7932934818876,48261573574.36671,10.779570891741304,36.87029717565417,25.166301968719633,5386.409923559959,83.17543029785156,281.3726235741445,18249303.2243346,814432260.2804183,-0.5823075532913208,161.4864496345956,-231.15158381712695,77.7401714002299,1.0305245758328272,1059423502.9305112,355.686991475635,5725.134532575262,61.36089747260938,3923.748972455503,386.959387561791,45483431.86463299,36.15718688287536,2365.8856517896697,642.433290978399,19481331.253706057,0.9933952260163814,2902.9551014678664,430.4959481361426,465.55306193588984,7.343051398466635,13.257235235489746,5.138776675744966,16.168200995522202,-0.0617373841301341,5.097087492262308,-0.946833120480156,4.0690391110847255,1462.288988851096,0.1883654493727143,0.8765871892103207,9801.556194912248,1.8084413591986004,2.698483350956435,374.6857798165138,3.2258861601867843,38164.42857142857,32.77878414064473,20.405086519250453,1.2596371882086168,128159.83333333331,37.78509838587663,1.96636602854578,4909.131933763844,196.68571428571428,4.106193939403493,-0.6486833631992338,3.7883128514590183,2.61149507919521,28.41137454263096,1.8202595423918475,3.0604584697960533,5.130754281669712,1.3386848110660143,-7.790898524423241,-6.614053443191053,-0.8088056472489421,26.40312086508879,90.29499339973816,1.0321687326771285,370.1856756731648,7.1139229239481185,88.15814127914146,881.157906037916,-26.08446164971976,1031.586688410967,-4.196752071380615,474.67254991432907,21.38581559795793,592.6329008535981,355174512.2596888,505077465.6979263,319.8506410125758,159849246.04013377,216.7023510983142,29.404126548767113,-13.091300566238209,-0.7300822323766255,-87.68596305429985,1.2108211695383415,0.3202247941140023,68.60376405026955,11.120692699031702,8.886310584809602,50.19300291545189,44.79486507141656,4.471457364103885,11.597787586566357,23.477925365914295,2.6095550698323775,1422.4488153052175,-5.669180103799553,-4.022738457780963,48.98263854579861,7.946725353060696,81.9729537294995,5.571029233792684
NGS0419,157.724526328888,163.22989922192565,141.29409371089778,38235588668.834435,10.627225138422665,43.53272493913053,63.806253591854755,7192.152032172967,73.98782348632812,167.29027962716378,21028924.350199733,689943768.2130493,-0.6248140573501587,171.21898524610043,-236.4122368440311,81.02471437490391,1.191883365172094,683662919.2178478,430.2851075674055,7613.118228574331,65.1580516513154,1221.5217896352349,243.5076055569966,2091945247.5,790.257503642527,8687.569989274267,713.1246370337279,6944644.813714541,824.3386857541101,17375.251828770088,760.894596651446,224.15671332426277,1.3910301538946008,-0.1135867536918856,7.495881776523589,5.726976864006301,2.229478714121114,3.347120361274151,0.4075171975830924,9.825797216836872,1276.130257580459,6.22611706816383,0.0763409175727781,11485.804819389468,6.1058779277213135,2.186630366069258,570.0850530376085,9.232204400882852,1659600.8125,25.20447942985152,10.896849046504828,3.2422593357102643,211161.9315068493,24.263582293968305,1.9182779619490808,21326.02957264957,150.6483784442819,4.306439355741234,-0.4936982095241546,11.262956198411452,-1.2370629114037917,17.022117585770605,3.3644337236445088,-3.6026319991530253,8.02509185949306,-2.1743316713572822,2.1962289365750896,-3.656317859827184,-1.4935706372720765,19.12872931649541,56.81907240548341,3.993325960385661,172.48807572979368,4.4733264784160855,81.38608809074515,903.9405868107882,-37.87729992585616,948.104031015458,-3.7222392559051514,522.0095557384441,26.965728959438124,555.3274946934845,286721777.59487695,307009512.7630268,310.2391378367588,78246916.43562232,129.3277926737043,60.59982147216801,-686.1211601853212,4.634044760408916,-109.35035311830949,21.014948270383016,-13.594085784101042,93.69888710355356,4.217949783398808,1.8112778176185804,35.39063643013899,13.7979677128016,-20.517939651776917,3.4101128887515255,11.23478670585446,-3.548178728828585,1314.464292874047,-23.611990691308435,16.909793037315644,6.981735353453113,5.744873585613992,114.63010614806846,6.6793506156404305
NGS0284,162.36029476357004,164.30459518832697,154.01984513857676,50683850569.22771,12.98686942412964,67.25048966616303,124.6470206328662,22047.37338600455,138.18399047851562,313.39972991222146,15323472.5867657,898578194.8939905,-2.8255025863647445,206.446102632761,-247.5901005428341,77.87745894745238,1.1213776713298251,791649883.752775,1127.6162133310172,9991.81829599573,63.92985181469148,3931.042593368375,406.7688685682811,41031083.27713459,827.2990384683428,7572.130059544546,707.0847201210288,10341157.30257186,233.94241862174812,1679.2963217838765,682.652025586354,3487.766654396032,2.360286833511518,1.211882284789523,108.66936478950994,0.8982504173119086,-7.930515543080411,39.43228678673087,-2.3136726470551197,1.4350088971574817,50032.65400589924,-9.316762869067029,-0.509670755272719,29201.54062581158,1.2154123610891268,-4.8865050575122195,588.5093765838824,17.38791839442788,779881.6885245901,44.94038104373564,23.952517074597377,0.0103081597222222,1153176.0,27.88884522310204,0.1534364323691162,1148140.2844827587,262.6399853130163,2.6921823713201096,-0.7932488203048706,0.9245377799690286,0.3691023072023727,38.741408451706334,0.9274423306165108,-0.0083912378669237,1.0949272213490344,-0.017023291019728,0.0697451416484288,-0.1468037535267143,0.0024322729839963,1.6545090640693416,33.68489070169133,1.0,346.23270685207194,11.434359796753636,159.45294450994254,742.2855673241953,-31.181891591870563,1882.6398090010152,-4.094402313232422,256.180926062015,8.660095046132604,426.344656879064,241454352.40633324,349140868.4676267,24.13092380133301,1656470101.2285714,79.00484439904511,49.34580535888673,7.348343617255276,0.0623804900051919,-13.014549978637804,0.3323079494433377,-0.3369663251855971,223.70581758230983,1.613298617878871,110.9875229273342,50.285478244905455,176.32592966507823,2.347436715743592,2.422579830796249,6.720133720129635,2.642366455477256,312.04926372743955,-0.2623062964435352,-0.5209512889650381,9.266203573456266,1.6296429542384214,137.85569563069524,6.430355483582504
NGS0486,153.33413544712627,161.78998732925348,129.03173430744957,37130098711.86946,11.6725287469681,46.08431357646698,64.42857802349569,5060.9447239146875,109.27554321289062,153.6027742749054,20585421.75031526,672415472.0466583,-1.912217605113983,184.22055435078985,-264.32184194900725,88.95482418667471,1.8787801544322007,602746703.2663683,343.1727665127994,5202.783276548275,62.461302876297566,1240.8460360554827,246.96550133952013,6606005296.0,2155.124236727191,26770.176612538864,357.2970760233918,5819170.919298246,32854.81118269059,24767.89151342396,451.4126719466444,255.1239048322898,1.4508764292078862,0.0209311948740094,114.8914655799658,0.6811467862438698,4.20920169951104,57.85742630164516,2.409931428059361,0.9198995583811982,414571.8844261086,-0.4370898980054247,-0.002549877737938,469680.6067550505,0.7975081873852385,-4.5610507795954245,610.4058214109522,13.550545163862964,1322489.341614907,41.744763891704714,20.88830071958523,2.870838998289548,1217725.1920529802,22.331596300117173,1.8247547377091913,52970.23241885474,176.41745894554884,11.213134970450248,-0.7505634725093842,5.103596925393474,3.632710849132025,64.94275085759126,4.889722667277398,-6.575466629222875,2.1487498652727486,-0.4951378546265855,-2.178120320879935,-4.045900242006635,-0.0275009536656514,47.523376997254275,97.15994503938754,4.015683079666425,160.72483182955463,8.098828010519515,86.47830114177006,796.5064322154456,-17.349594821925752,1005.3833936469642,-3.833168148994446,405.23549443523416,13.997685303014496,466.1208752523151,213948732.59336305,199173156.7728876,98.11393610711713,124782519.39158577,60.033655262557645,53.113419723510745,5.744409046158163,0.8512736007386843,-22.075091547107455,0.207437926459155,-0.1551563216197073,114.20645532910714,3.354246526483747,6.170462484747488,42.22846441947566,91.12875114786972,-10.411796138329672,5.419167493740144,14.11412315649045,1.606253758470643,1064.110379195522,39.709278940752526,4.6833869514313955,12.895324786279351,3.670463987839452,107.48232027431956,5.533570736807848
NGS0481,154.7272587951291,155.7562197795003,152.00345345479383,40961661513.20235,12.423748269302514,60.74015425279332,64.58031621577425,5129.393422376069,79.40875244140625,184.72298006295907,17476452.783840504,565598582.5068206,-1.846635651588439,166.17916683509418,-313.7900404724553,85.49679545563063,0.7590836919724834,724864816.0323608,659.7733987597979,4767.6611932110545,57.41385386982349,23.472320700833738,8.23341282015723,26808303.424710423,290.0900923768337,2061.8118608709083,360.0392749244713,16065630.673716012,11.681321273988075,1365.2871133896786,433.3369565217391,438.90454750922385,1.1922148436651387,0.1178413534831791,72.14781374084279,1.1617533443298993,4.889591033341725,39.334495309770645,2.110041250221542,1.23495740897131,93376.6369436806,-0.9493625905027764,0.0023625995712945,77394.88420021349,0.9540485691338326,-0.4625263552217991,374.7952506215992,30.84386617846635,3635332.6879432625,48.799998443355435,18.36151688287267,5.351165318198286,814403.0714285715,25.576285938054703,0.2259762654586166,16088.637963218136,174.45879750335783,19.053494447675416,-7.190275001525879,4.728558540409184,-4.662776684144824,42.76416249677643,5.05117483658425,-0.7109269159374108,3.1774894994470806,-0.5484144574640901,1.6441692349894457,-4.439010727059475,-0.0730493257411271,39.76923340114429,140.33808563895926,4.04958020263573,262.18454251521064,2.66567412546335,94.400820777145,826.499460625951,-28.46227390184115,994.5453146135548,-3.520493268966675,537.4823710452239,21.542628319558187,477.43291121255936,236453944.3090124,354551881.65429544,51.11105985217886,420629188.0322581,205.42291987068873,35.796058654785156,-31.133412565235833,2.108798237662608,-23.86730016212165,2.9205797152375577,-0.0543160077542784,116.16114514638218,5.424971390181768,2.9494675491610858,41.244449711622025,88.2913614246632,10.720498756051036,3.726036980695026,17.49641860969911,1.490324025381824,1340.1761246120827,3.4985281663079206,19.108822331407804,12.142873289708318,5.017050841768839,236.3984386656495,5.939359357078386
NGS0018,154.18534572739568,146.32839779072276,169.46108814463562,39100109824.811455,13.688393349180553,46.2104539044408,4.1341355030597,4625.302322606342,107.76018524169922,181.9009009009009,12945040.222972972,771249978.4425676,-1.1599019765853875,188.0644654585989,-210.07910306575684,78.3948199963075,0.6369980404825816,586155135.3767606,449.1958955256736,7942.901880736093,67.94679106459951,792.6796498171562,332.52449376763866,29154172.792195123,9.276229618628417,3149.399198795878,393.6442432082794,18170830.150064684,1.200259251563126,1082.0074733498475,499.40472175379426,2004.3120530297765,1.0962088316745469,0.0,6.0459489832202715,0.440285091068389,0.8430970809794487,6.956554027522727,4.015373048313276,0.7860350995349992,524500.0,0.4483596210338411,-0.0043502858918211,334588.4166666667,0.7407337407350523,-0.0113649571213039,528.9988974641676,47.6434214364854,3290596.0,27.722838051222325,25.37411963763356,0.25,6617522.5,19.739158112841395,10.263173597816255,368626.8802083333,217.3396537510305,41.38742279787821,-0.6548648357391357,0.8603824234788048,10.018717640419403,51.373994109012784,3.0482538132428556,0.7968975136252304,1.108575952521081,-0.0109451073403246,1.1245919970506002,0.1440643406884775,-0.0024678298389229,110.95396957244331,64.3424145530604,1.0003123489811054,308.79434874382633,7.0007234809666095,107.54838382531932,1022.130734921328,-28.55318292262842,1218.352126828179,-8.148215293884277,371.15013922365085,12.269027315935478,498.0201426011106,456630202.51491195,372022452.397172,3768.9591064827823,529303375.51724136,234.6582987306182,26.992447662353523,16.716954077195112,-1.2954969911395904,90.46409329699792,0.9247249951451832,-0.277324514972503,80.25317980694126,4.001332242014899,7.306779410309779,47.42704039571311,221.85206103937392,-3.152496945459982,3.1597324017477706,12.60462064309218,-0.1888163037404247,650.7108998240327,-0.0612036257606285,-3.1828258586774485,6.159813033554521,4.725499755048467,62.055561866582664,6.758465842283952
NGS0488,150.40090089279656,149.6262009141447,151.61239978738314,37933464987.883736,12.425836155970307,52.48656629363684,36.43309487327044,4783.549618948228,77.3176498413086,164.6590636254502,16457040.414165666,739384434.4009603,-4.828796005249023,213.7121245584476,-218.9660825033089,59.169946548371904,-0.6748935136783155,473353530.0250261,433.5130562624448,4223.825588170478,63.314740406716446,1171.86711041927,242.02257251324517,1251691676.851852,297.4444740284543,16692.261671645658,625.0378715244487,5312930.172818792,515.9619527266008,25762.555716379356,367.4182692307692,291.7559933037033,1.0953235845099354,0.0444665095709968,28.915874523398013,2.2512969643630316,4.84809763616645,7.9335987797329794,0.1899296836979337,0.925321673992661,203017.4375,5.2268995570843195,-0.0037821966144417,167986.30902777778,0.7292547180116964,-0.075706784135032,528.9272081668886,12.856691938495768,1264501.75,35.40093841441179,13.16988773824232,1.7722908093278464,288165.8888888889,23.29406501791453,1.824039164023972,12160.23605263158,173.20391349124614,4.170577632068726,-0.705299186706543,3.491826297998166,3.253625433832673,46.37731539390085,1.7044547181901406,-0.9847212936744576,3.784769065696186,1.190887779994919,-3.1281290212628834,0.9901583613507255,-0.0205845198203308,24.62027565715596,35.705618402710805,1.007026969027798,542.5368771072494,4.587036571379849,75.09903061580636,1150.749743610222,-26.162643202764883,828.1984360719001,-4.468327045440674,620.9621492925777,19.15597583983224,727.3887876621191,485000701.2440049,303327912.02978367,1140.1057368368813,40134843.738970585,232.7103035874553,40.278435516357405,-88.13892651558798,3.1310131397407415,-423.04648069119855,49.285242561491515,0.0495207825567433,58.12271558272357,12.66887608982162,4.97345578240765,37.11397185032613,13.529447746582823,11.79983168569292,6.411383400327845,12.928728158536014,1.815553442478227,1653.6705381512684,1.7402614678927948,8.679980105121862,8.628778593890493,9.129075224446463,201.04375362227395,5.6572342811160645
NGS0509,165.5693210758575,155.8589105569521,132.9326352441484,44940151551.320114,13.216405852618998,56.85076989795369,4.19694834601685,6001.373433106506,65.17450714111328,214.19427402862985,23258910.59815951,757547965.8323108,-0.5526474237442016,195.6171057359439,-230.58701669278415,65.42710194102057,0.3970714880691318,850127013.2316732,340.4776496062564,23029.755518255657,58.12988377531039,1375.649307465078,289.6669775352501,690848717.1234568,9.131025647543614,8734.595939530034,989.3428783934548,8486350.960022314,364.7540493895368,13517.76880016274,1063.1001818482391,307.0440136484461,0.9441358113434576,0.0,123.00801606335494,0.5000336111494548,9.3765762158906,37.48842510219402,2.423338912151946,0.86949066832389,1625739.05,-0.0317542741915087,-0.0068267884988767,4155762.5,0.8349613158608771,0.0126895319221016,606.4259541984733,119.56952199046366,4565794.0,19.76559407959909,15.69838475352937,0.2857142857142857,2309958.5714285714,12.980847750865053,3.5472430706985754,231300.7065217391,175.8186274509804,8.430858303164365,-0.5062083423137664,1.153345476410963,0.6776244788045652,71.85824583083259,3.1307572582193224,-1.3613637599152435,1.4586678454923283,0.0798583554348259,-0.0100403849538866,1.1726723841785796,-0.0023702102945247,63.409871669435034,27.223248243160945,1.021354968942782,362.9173022902275,5.846910935972111,80.05650657134532,1038.440469383917,-37.2044531732182,972.0840582134492,-3.764916181564331,644.9950385789464,19.901353069186705,752.3724059271876,307798560.88831306,422207899.8517824,519.5221710146569,73136877.42493297,277.1138300941922,42.93565139770511,-145.3294256748043,-0.1482727373251449,-20.68263266401835,9.292515610034908,-0.8011585013613318,52.86196386709372,8.265733900245994,9.434233047800156,40.911764705882355,70.28266432604177,4.157360116757599,4.6734655937979355,9.60981616703009,6.038059511055914,616.2934380815592,22.669519960380576,-2.652468589646575,9.34426964565637,6.601884423123831,63.145045326330646,4.585507069703855
NGS0536,161.65830763793485,163.76812876747417,141.8014237891036,39031528418.33457,11.645183894775366,59.05520136325191,25.05454748388532,6260.106162214248,66.68233489990234,234.0228728270814,14457259.189387009,475407416.0878317,-0.8238524436950676,184.43445544383005,-289.97211312812016,87.87164759191137,1.005727176210776,935697747.3318608,433.2041969179811,6930.256301844764,67.17674540476473,699.7107757494003,353.34234807133515,42444121.27023945,49.68794921757024,3374.149818165444,364.0846120122754,15782910.259535292,6.411408608852714,2205.71201273194,470.3437959784208,363.2092322129282,2.036656471475845,2.154221474016756,17.32454382454107,3.836296960512354,2.968330650806691,9.436349526335183,0.6894563729731832,5.785217992459208,3027.385158413627,6.63488118741678,0.0457783920515532,4496.854769794585,5.318965375155344,-0.5671659483344497,623.8039628816067,225.7382706756968,6366553.415584415,21.37442661357425,17.278551969122752,2.4391127206880943,2781183.212765957,23.42718835956342,2.881317950366829,149367.7987132353,181.60278128950696,7.103136844429402,-0.386804986000061,9.925289092346858,-0.4811661919860186,246.58877681408163,8.095239653244668,-2.626434884831819,5.49298792634285,1.8203440969118616,2.851249046449437,-3.9635255653923505,-0.0688735726327221,42.34650857625381,70.03087414691355,1.001408845491353,346.3283391246487,7.1788099002882,88.11074403455237,980.8463301621988,-48.21949271651621,961.7500714734977,-5.2372424602508545,436.13152748754345,24.35104687391142,483.94788329994685,325585608.38786316,350609342.35221606,1351.9728677343749,271369853.27272725,199.37622859827928,16.694978332519536,-72.92993558285231,0.2394819666757706,-2.782295867500592,0.614191905245213,-0.0140259290766917,91.17014934049816,3.45731630733267,14.69453193630543,70.70467762326169,709.0730586003835,-2.3636584098448092,4.80061403990205,16.62646450603547,-1.1909157112636692,503.39808120219607,-24.39816093825501,0.5543845564458926,16.777849145344053,4.699154885486316,38.78091101147152,6.316550070146534
